;data_inversa;uf;municipio;br;km;latitude;longitude;acidentes_2017;acidentes_2018;acidentes_2019;acidentes_2020;acidentes_2021;acidentes_2022;acidentes_2023;acidentes_2024
3789;2023-04-06;PR;PORTO VITORIA;153;475;-26,27279046;-51,17740631;0;0;0;0;0;0;4;0
3790;2023-04-06;RS;CAXIAS DO SUL;116;166;-29,26709501;-51,15960601;0;0;0;0;0;0;5;0
3791;2023-04-06;SP;ROSEIRA;116;82;-22,90889054;-45,3187108;0;0;0;0;0;0;2;0
3792;2023-04-06;MG;JOAO PINHEIRO;40;224,2;-17,97982641;-45,61733632;0;0;0;0;0;0;1;0
3793;2023-04-06;RN;TIMBAUBA DOS BATISTAS;427;125;-6,55127665;-37,26336235;0;0;0;0;0;0;2;0
3794;2023-04-06;SC;SAO FRANCISCO DO SUL;280;1,5;-26,23410956;-48,62310648;0;0;0;0;0;0;4;0
3795;2023-04-06;SP;UBATUBA;101;48;-23,43522395;-45,0869143;0;0;0;0;0;0;3;0
3796;2023-04-07;SE;SAO CRISTOVAO;101;96;-10,91774224;-37,16729183;0;0;0;0;0;0;9;0
3797;2023-04-07;SC;IMBITUBA;101;272,9;-28,11780197;-48,69928995;0;0;0;0;0;0;8;0
3798;2023-04-07;SC;RIO DO SUL;470;147;-27,243439;-49,690025;0;0;0;0;0;0;11;0
3799;2023-04-06;PR;CANDOI;373;410;-25,641075;-52,103827;0;0;0;0;0;0;4;0
3800;2023-04-06;PR;PONTA GROSSA;376;505,1;-25,186;-50,088;0;0;0;0;0;0;27;0
3801;2023-04-07;MS;BATAGUASSU;267;5,2;-21,74920822;-52,19437834;0;0;0;0;0;0;3;0
3802;2023-04-07;MG;ESMERALDAS;40;497,7;-19,67802022;-44,18830216;0;0;0;0;0;0;8;0
3803;2023-04-07;GO;CATALAO;50;280;-18,1784;-47,9362;0;0;0;0;0;0;8;0
3804;2023-03-18;RJ;GUAPIMIRIM;493;11,5;-22,68668536;-42,95909846;0;0;0;0;0;0;25;0
3805;2023-04-07;BA;VITORIA DA CONQUISTA;116;860,4;-15,131298;-41,039242;0;0;0;0;0;0;4;0
3806;2023-03-18;MG;ITANHANDU;354;750;-22,28077569;-44,87170669;0;0;0;0;0;0;11;0
3807;2023-04-07;GO;HIDROLINA;153;231;-14,770607;-49,265926;0;0;0;0;0;0;2;0
3808;2023-04-07;MG;SAO GONCALO DO SAPUCAI;381;791,5;-21,92033716;-45,60985394;0;0;0;0;0;0;5;0
3809;2023-04-07;GO;LUZIANIA;40;42,1;-16,37676;-47,830535;0;0;0;0;0;0;10;0
3810;2023-04-07;BA;NOVA VICOSA;101;907;-17,97708599;-39,85899609;0;0;0;0;0;0;2;0
3811;2023-04-07;MT;PEDRA PRETA;364;157;-16,65413895;-54,35548399;0;0;0;0;0;0;1;0
3812;2023-04-07;MS;CAMPO GRANDE;163;482;-20,46271123;-54,55411122;0;0;0;0;0;0;13;0
3813;2023-04-07;RO;CACOAL;364;239;-11,43425083;-61,46267289;0;0;0;0;0;0;13;0
3814;2023-04-07;MA;JENIPAPO DOS VIEIRAS;226;334,6;-5,46562039;-45,48893655;0;0;0;0;0;0;3;0
3815;2023-04-07;PR;TIBAGI;376;407;-24,601641;-50,66449;0;0;0;0;0;0;9;0
3816;2023-04-07;RS;CAXIAS DO SUL;116;149;-29,15996905;-51,15645292;0;0;0;0;0;0;18;0
3817;2023-04-07;PA;ITAITUBA;230;1113;-4,39910768;-55,9188652;0;0;0;0;0;0;3;0
3818;2023-04-08;CE;ITAITINGA;116;17;-3,89617918;-38,50336042;0;0;0;0;0;0;23;0
3819;2023-04-08;SP;CACAPAVA;116;129,3;-23,11885593;-45,71948203;0;0;0;0;0;0;15;0
3820;2023-04-08;MG;JOAO PINHEIRO;40;122;-17,66604196;-46,34649298;0;0;0;0;0;0;4;0
3821;2023-04-08;PE;PAULISTA;101;54,9;-7,94806621;-34,9062148;0;0;0;0;0;0;18;0
3822;2023-04-02;PR;MORRETES;277;42,3;-25,590397;-48,8744276;0;0;0;0;0;0;4;0
3823;2023-04-07;GO;JUSSARA;70;315;-15,87680906;-50,87219238;0;0;0;0;0;0;6;0
3824;2023-04-08;MS;ANASTACIO;262;479,8;-20,50589351;-55,71102998;0;0;0;0;0;0;2;0
3825;2023-03-31;MS;NOVA ALVORADA DO SUL;267;209,1;-21,59410612;-54,04521999;0;0;0;0;0;0;7;0
3826;2023-04-08;PR;MEDIANEIRA;277;679;-25,31758044;-54,15684223;0;0;0;0;0;0;8;0
3827;2023-04-08;MG;CORREGO DANTA;262;560,9;-19,74235817;-45,94580685;0;0;0;0;0;0;6;0
3828;2023-04-08;PR;TIBAGI;376;407,7;-24,602497;-50,664155;0;0;0;0;0;0;5;0
3829;2023-04-08;RS;SANTIAGO;287;370;-29,385928;-54,744486;0;0;0;0;0;0;2;0
3830;2023-04-08;MT;SINOP;163;816;-12,02566901;-55,5172956;0;0;0;0;0;0;3;0
3831;2023-04-08;GO;ITUMBIARA;153;697,9;-18,3683;-49,2135;0;0;0;0;0;0;1;0
3832;2023-04-08;MT;SINOP;163;809;-12,08808231;-55,51879965;0;0;0;0;0;0;1;0
3833;2023-04-08;MG;SAO GONCALO DO RIO ABAIXO;381;366;-19,850555;-43,267783;0;0;0;0;0;0;5;0
3834;2023-04-08;MT;ROSARIO OESTE;364;539;-14,93445094;-56,48872608;0;0;0;0;0;0;4;0
3835;2023-04-08;MT;SANTO ANTONIO DO LEVERGER;364;331;-15,831307;-55,440635;0;0;0;0;0;0;3;0
3836;2023-04-08;PE;PAUDALHO;408;86,1;-7,96010995;-35,09554697;0;0;0;0;0;0;2;0
3837;2023-04-08;MG;FRUTA DE LEITE;251;333,2;-16,25683842;-42,43114276;0;0;0;0;0;0;52;0
3838;2023-04-08;PR;NOVA LARANJEIRAS;277;475,5;-25,2968917;-52,5717188;0;0;0;0;0;0;5;0
3839;2023-04-08;MG;PATROCINIO;365;502,9;-18,95990548;-47,24650221;0;0;0;0;0;0;4;0
3840;2023-04-08;MT;GUARANTA DO NORTE;163;1074;-9,87534173;-54,89095688;0;0;0;0;0;0;3;0
3841;2023-04-08;MG;ITAMBACURI;116;323,4;-18,18455;-41,709564;0;0;0;0;0;0;6;0
3842;2023-04-08;ES;CARIACICA;101;292;-20,30650512;-40,39488717;0;0;0;0;0;0;26;0
3843;2023-04-09;MG;GOVERNADOR VALADARES;381;163,5;-18,921883;-42,016625;0;0;0;0;0;0;4;0
3844;2023-04-09;PR;GUARATUBA;376;673,5;-25,91369672;-48,91926332;0;0;0;0;0;0;2;0
3845;2023-04-09;MG;ITATIAIUCU;381;537,5;-20,23206636;-44,39955388;0;0;0;0;0;0;3;0
3846;2023-04-09;BA;SANTA BARBARA;116;375;-11,80572287;-38,98109457;0;0;0;0;0;0;7;0
3847;2023-04-09;MT;BARRA DO GARCAS;158;796,8;-15,87425662;-52,31551604;0;0;0;0;0;0;4;0
3848;2023-04-09;RS;TERRA DE AREIA;101;42,1;-29,55489576;-50,0371778;0;0;0;0;0;0;4;0
3849;2023-04-09;SP;CAJATI;116;489;-24,72188994;-48,072155;0;0;0;0;0;0;4;0
3850;2023-04-09;PA;ITAITUBA;230;1107;-4,31858297;-55,73559301;0;0;0;0;0;0;8;0
3851;2023-04-06;MS;ITAQUIRAI;487;92;-23,18950656;-54,14755046;0;0;0;0;0;0;6;0
3852;2023-04-09;PR;PALMEIRA;277;203;-25,4645209;-50,23036303;0;0;0;0;0;0;1;0
3853;2023-04-09;MT;COMODORO;174;569;-13,01974017;-59,92758216;0;0;0;0;0;0;3;0
3854;2023-04-09;PI;LAGOINHA DO PIAUI;316;82,9;-5,76527843;-42,61116028;0;0;0;0;0;0;7;0
3855;2023-04-09;SC;GARUVA;101;4,3;-26,00908719;-48,86448735;0;0;0;0;0;0;15;0
3856;2023-04-09;MA;PERITORO;316;423;-4,36574;-44,348591;0;0;0;0;0;0;4;0
3857;2023-04-09;MT;DIAMANTINO;163;513;-14,5656836;-56,2197257;0;0;0;0;0;0;9;0
3858;2023-04-09;PI;CAMPO MAIOR;343;257;-4,78523;-42,118954;0;0;0;0;0;0;5;0
3859;2023-04-09;RJ;VOLTA REDONDA;393;281;-22,48025569;-44,02974901;0;0;0;0;0;0;28;0
3860;2023-04-09;MA;SAO MATEUS DO MARANHAO;135;172,3;-3,95002499;-44,48024036;0;0;0;0;0;0;4;0
3861;2023-04-09;GO;CATALAO;50;268,8;-18,0944;-47,8761;0;0;0;0;0;0;6;0
3862;2023-03-03;MT;SINOP;163;806,4;-12,117;-55,517;0;0;0;0;0;0;3;0
3863;2023-04-09;SP;SAO JOSE DOS CAMPOS;116;145,7;-23,1891959;-45,85911942;0;0;0;0;0;0;2;0
3864;2023-04-09;PR;IMBITUVA;153;4;-25,21843362;-50,59086084;0;0;0;0;0;0;2;0
3865;2023-04-10;MG;SAO JOAQUIM DE BICAS;381;509;-20,07008;-44,298819;0;0;0;0;0;0;11;0
3866;2023-04-09;MG;GOVERNADOR VALADARES;116;409;-18,84707544;-41,98069833;0;0;0;0;0;0;3;0
3867;2023-04-10;MG;ARAGUARI;50;37,8;-18,662292;-48,164297;0;0;0;0;0;0;4;0
3868;2023-04-10;PR;CANTAGALO;277;417;-25,40425;-52,10225;0;0;0;0;0;0;4;0
3869;2023-04-10;PR;MARIALVA;376;189,2;-23,46680899;-51,82746649;0;0;0;0;0;0;2;0
3870;2023-04-10;PI;ALTOS;343;302,6;-5,017174;-42,423988;0;0;0;0;0;0;2;0
3871;2023-04-10;PR;GUARATUBA;376;673;-25,90092097;-48,92572096;0;0;0;0;0;0;7;0
3872;2023-04-10;CE;FORTALEZA;116;15;-3,87839882;-38,50066893;0;0;0;0;0;0;31;0
3873;2023-04-10;SC;SAO JOSE;101;210;-27,6167305;-48,6457265;0;0;0;0;0;0;92;0
3874;2023-04-10;PR;PLANALTO;163;75,3;-25,79256573;-53,77899471;0;0;0;0;0;0;14;0
3875;2023-04-10;BA;NOVA ITARANA;116;572;-13,026093;-39,96092;0;0;0;0;0;0;10;0
3876;2023-04-10;RS;TRES ARROIOS;153;27,3;-27,51446;-52,14473;0;0;0;0;0;0;2;0
3877;2023-04-10;CE;ARACATI;304;53;-4,57402355;-37,73636121;0;0;0;0;0;0;46;0
3878;2023-03-07;BA;ILHEUS;415;18;-14,79916381;-39,12465518;0;0;0;0;0;0;6;0
3879;2023-04-10;RS;RIO GRANDE;392;40,3;-31,96338187;-52,30321871;0;0;0;0;0;0;4;0
3880;2023-04-10;SP;BADY BASSITT;153;81,3;-20,912683;-49,491902;0;0;0;0;0;0;6;0
3881;2023-04-10;MG;SALINAS;251;271;-15,98578905;-42,04302993;0;0;0;0;0;0;4;0
3882;2023-01-28;MG;SIMAO PEREIRA;40;816;-21,90755681;-43,31493223;0;0;0;0;0;0;34;0
3883;2023-04-10;SC;ICARA;101;376;-28,72736111;-49,24066084;0;0;0;0;0;0;10;0
3884;2023-04-10;RJ;ITALVA;356;83;-21,47656091;-41,66549039;0;0;0;0;0;0;7;0
3885;2023-04-10;MS;SELVIRIA;158;227;-20,515677;-51,578564;0;0;0;0;0;0;9;0
3886;2023-04-10;BA;PRESIDENTE TANCREDO NEVES;101;322,2;-13,404537;-39,407253;0;0;0;0;0;0;1;0
3887;2023-04-09;PR;IMBITUVA;373;218;-25,16241629;-50,56069189;0;0;0;0;0;0;4;0
3888;2023-04-10;BA;MILAGRES;116;540;-12,82469494;-39,82778263;0;0;0;0;0;0;5;0
3889;2023-04-10;GO;GOIANIA;153;501,2;-16,71344183;-49,23382831;0;0;0;0;0;0;4;0
3890;2023-02-10;MG;ITABIRITO;40;590,8;-20,36807799;-43,90982881;0;0;0;0;0;0;9;0
3891;2023-04-10;SC;VARGEM;282;304,8;-27,496103;-50,940418;0;0;0;0;0;0;1;0
3892;2023-04-10;MG;CAMANDUCAIA;381;923,3;-22,775098;-46,187426;0;0;0;0;0;0;4;0
3893;2023-04-10;RS;ERECHIM;153;41,8;-27,60452;-52,23646;0;0;0;0;0;0;4;0
3894;2023-03-19;PI;SAO PEDRO DO PIAUI;343;453,5;-5,93665;-42,71008;0;0;0;0;0;0;2;0
3895;2023-04-10;MG;ITABIRITO;40;579;-20,28638301;-43,94212592;0;0;0;0;0;0;2;0
3896;2023-04-10;MT;RIBEIRAO CASCALHEIRA;158;416;-12,88628215;-51,81995734;0;0;0;0;0;0;3;0
3897;2023-04-10;BA;IBOTIRAMA;242;570;-12,0875676;-43,16156566;0;0;0;0;0;0;3;0
3898;2023-04-10;MS;TERENOS;262;396,5;-20,423299;-54,988236;0;0;0;0;0;0;3;0
3899;2023-04-10;TO;MIRANORTE;153;402;-9,42769595;-48,5731633;0;0;0;0;0;0;6;0
3900;2023-04-10;MA;IMPERATRIZ;10;276,9;-5,321293;-47,492573;0;0;0;0;0;0;5;0
3901;2023-04-11;MG;POUSO ALEGRE;381;853;-22,30499294;-45,90167524;0;0;0;0;0;0;3;0
3902;2023-04-10;AL;NOVO LINO;101;16;-8,99730698;-35,6760262;0;0;0;0;0;0;2;0
3903;2023-04-11;MG;NOVA LIMA;40;551,4;-20,05964568;-43,97660147;0;0;0;0;0;0;6;0
3904;2023-04-11;ES;LINHARES;101;122,3;-19,16834502;-40,08717096;0;0;0;0;0;0;7;0
3905;2023-04-11;PR;CURITIBA;116;118;-25,54657438;-49,29173608;0;0;0;0;0;0;11;0
3906;2023-04-11;MG;SAO GONCALO DO ABAETE;40;234;-18,02096892;-45,54574102;0;0;0;0;0;0;6;0
3907;2023-04-11;MG;ITAPEVA;381;925,1;-22,7711491;-46,19925213;0;0;0;0;0;0;3;0
3908;2023-04-11;RS;CANOAS;116;0;-29,96946914;-51,17649972;0;0;0;0;0;0;2;0
3909;2023-04-11;RJ;QUEIMADOS;116;203;-22,72875417;-43,63220017;0;0;0;0;0;0;2;0
3910;2023-04-07;SC;POUSO REDONDO;470;180;-27,249525;-49,987041;0;0;0;0;0;0;9;0
3911;2023-04-11;RS;PIRATINI;392;175;-31,02979715;-53,03742314;0;0;0;0;0;0;4;0
3912;2023-04-11;SC;GASPAR;470;34,9;-26,91276988;-48,95817968;0;0;0;0;0;0;5;0
3913;2023-04-11;PB;SANTA RITA;101;79;-7,1147526;-34,95793891;0;0;0;0;0;0;8;0
3914;2023-04-11;GO;RIANAPOLIS;153;323;-15,473006;-49,496449;0;0;0;0;0;0;2;0
3915;2023-04-11;PI;PARNAIBA;343;33,4;-3,097037;-41,780117;0;0;0;0;0;0;3;0
3916;2023-04-03;SC;SANTA CECILIA;116;127,2;-26,87270031;-50,41550285;0;0;0;0;0;0;3;0
3917;2023-04-11;MG;CAMPO FLORIDO;262;876;-19,78185033;-48,50810792;0;0;0;0;0;0;11;0
3918;2023-04-11;RS;ALEGRETE;290;602;-29,872198;-55,982094;0;0;0;0;0;0;2;0
3919;2023-04-11;MG;ITAPEVA;381;930,4;-22,78017498;-46,24001926;0;0;0;0;0;0;4;0
3920;2023-04-10;MT;GENERAL CARNEIRO;70;120;-15,59752533;-53,12106998;0;0;0;0;0;0;6;0
3921;2023-04-11;GO;MORRINHOS;153;635;-17,8366;-49,2167;0;0;0;0;0;0;1;0
3922;2023-04-11;RS;ARROIO GRANDE;116;613;-32,25818979;-53,08395721;0;0;0;0;0;0;5;0
3923;2023-04-11;MG;BETIM;381;494,5;-19,96882122;-44,18069243;0;0;0;0;0;0;3;0
3924;2023-04-11;MG;BETIM;381;1,7;-19,9750705;-44,1611538;0;0;0;0;0;0;6;0
3925;2023-04-11;RN;MOSSORO;304;11;-4,96418497;-37,39394095;0;0;0;0;0;0;7;0
3926;2023-04-11;MG;ARAPORA;153;3,2;-18,44267098;-49,18831685;0;0;0;0;0;0;2;0
3927;2023-02-10;RS;GARIBALDI;470;220;-29,18739172;-51,52056521;0;0;0;0;0;0;5;0
3928;2023-04-11;BA;CATU;110;383;-12,41492998;-38,47450733;0;0;0;0;0;0;4;0
3929;2023-04-11;RS;VACARIA;285;127,1;-28,46661635;-50,97186327;0;0;0;0;0;0;4;0
3930;2023-04-11;SP;ROSEIRA;116;78,9;-22,88893407;-45,28690695;0;0;0;0;0;0;7;0
3931;2023-04-11;SE;NOSSA SENHORA DO SOCORRO;235;90,5;-10,89589294;-37,13202953;0;0;0;0;0;0;5;0
3932;2023-04-11;PR;MALLET;153;383;-25,84315731;-50,83605766;0;0;0;0;0;0;3;0
3933;2023-04-11;PR;IBAITI;153;123;-23,94740787;-50,23865266;0;0;0;0;0;0;2;0
3934;2023-04-11;PR;CONSELHEIRO MAIRINCK;153;69;-23,51588827;-50,11444921;0;0;0;0;0;0;2;0
3935;2023-04-11;PE;SANTA MARIA DA BOA VISTA;428;76;-8,7412872;-39,79087579;0;0;0;0;0;0;3;0
3936;2023-04-11;PE;CARUARU;104;56;-8,2098;-35,9712;0;0;0;0;0;0;6;0
3937;2023-04-11;RJ;PETROPOLIS;40;96;-22,56876595;-43,27693723;0;0;0;0;0;0;13;0
3938;2023-04-11;MT;RONDONOPOLIS;364;204;-16,48347324;-54,64970354;0;0;0;0;0;0;23;0
3939;2023-04-11;CE;CAUCAIA;222;34;-3,70296419;-38,85572805;0;0;0;0;0;0;3;0
3940;2023-04-11;BA;MALHADA DE PEDRAS;30;338;-14,23301;-41,901219;0;0;0;0;0;0;3;0
3941;2023-04-11;MG;IBIA;262;611,2;-19,59794921;-46,2913541;0;0;0;0;0;0;4;0
3942;2023-04-11;PB;CAAPORA;101;122;-7,45038197;-34,97994215;0;0;0;0;0;0;9;0
3943;2023-04-12;SC;BLUMENAU;470;55;-26,875601;-49,117992;0;0;0;0;0;0;22;0
3944;2023-04-12;PR;PALMEIRA;376;531;-25,30142;-49,890916;0;0;0;0;0;0;1;0
3945;2023-01-05;MG;SETE LAGOAS;40;469,8;-19,46099279;-44,30121988;0;0;0;0;0;0;30;0
3946;2023-04-12;MG;MONTES CLAROS;251;520,8;-16,66359617;-43,77730598;0;0;0;0;0;0;3;0
3947;2023-04-12;MG;IGARAPE;381;516;-20,10866993;-44,31488799;0;0;0;0;0;0;6;0
3948;2023-04-12;SC;CAPIVARI DE BAIXO;101;327,7;-28,43023306;-48,95205197;0;0;0;0;0;0;22;0
3949;2023-04-12;PA;ELDORADO DO CARAJAS;155;270;-5,9805958;-49,23350923;0;0;0;0;0;0;15;0
3950;2023-04-12;SC;CONCORDIA;153;97,7;-27,23137;-51,95256;0;0;0;0;0;0;2;0
3951;2023-04-12;SP;JUQUITIBA;116;317;-23,91799802;-46,98973192;0;0;0;0;0;0;11;0
3952;2023-04-12;DF;BRASILIA;0;0;-15,739533;-47,89059;0;0;0;0;0;0;2;0
3953;2023-04-12;BA;POCOES;116;747,2;-14,40741502;-40,35443706;0;0;0;0;0;0;3;0
3954;2023-04-12;PE;CARUARU;232;118,5;-8,29431633;-35,88437194;0;0;0;0;0;0;6;0
3955;2023-04-12;SP;BARRA DO TURVO;116;545;-24,963821;-48,424261;0;0;0;0;0;0;2;0
3956;2023-03-27;SP;GUARATINGUETA;116;58;-22,78005511;-45,14572791;0;0;0;0;0;0;30;0
3957;2023-04-12;SP;NOVA GRANADA;153;27,7;-20,52004613;-49,3258667;0;0;0;0;0;0;3;0
3958;2023-04-12;MG;DELTA;50;198;-19,91852802;-47,82724402;0;0;0;0;0;0;7;0
3959;2023-04-12;SC;PONTE SERRADA;282;454,6;-26,891756;-51,98447;0;0;0;0;0;0;4;0
3960;2023-04-12;RS;CASEIROS;285;224,6;-28,24786;-51,735794;0;0;0;0;0;0;3;0
3961;2023-04-12;RS;TIO HUGO;386;219,3;-28,610207;-52,607746;0;0;0;0;0;0;9;0
3962;2023-04-12;ES;COLATINA;259;34,5;-19,55758621;-40,49753666;0;0;0;0;0;0;3;0
3963;2023-03-29;TO;SAO BENTO DO TOCANTINS;230;88;-6,06126184;-47,93331486;0;0;0;0;0;0;5;0
3964;2023-04-12;MT;DIAMANTINO;163;520;-14,51575087;-56,21122011;0;0;0;0;0;0;5;0
3965;2023-04-12;SP;CACAPAVA;116;124;-23,093116;-45,677904;0;0;0;0;0;0;21;0
3966;2023-04-12;MG;ITABIRITO;40;591;-20,37466721;-43,9077212;0;0;0;0;0;0;3;0
3967;2023-04-12;RJ;CAMPOS DOS GOYTACAZES;101;48;-21,61625895;-41,31535762;0;0;0;0;0;0;12;0
3968;2023-04-12;GO;ITUMBIARA;452;185;-18,39956326;-49,31881109;0;0;0;0;0;0;2;0
3969;2023-04-12;BA;RIACHAO DAS NEVES;135;108;-11,62358614;-44,84458369;0;0;0;0;0;0;3;0
3970;2023-04-12;SC;RODEIO;470;84;-26,96137;-49,342415;0;0;0;0;0;0;8;0
3971;2023-03-15;ES;COLATINA;259;47,8;-19,51873313;-40,60040662;0;0;0;0;0;0;6;0
3972;2023-04-12;MG;SAO SEBASTIAO DA BELA VISTA;381;844;-22,229838;-45,876144;0;0;0;0;0;0;6;0
3973;2023-04-12;PR;TIBAGI;376;413;-24,68764211;-50,59011115;0;0;0;0;0;0;4;0
3974;2023-04-12;MT;VARZEA GRANDE;70;515;-15,706312;-56,141306;0;0;0;0;0;0;8;0
3975;2023-04-13;MS;ANASTACIO;262;473,9;-20,50849901;-55,672743;0;0;0;0;0;0;4;0
3976;2023-04-13;MS;IVINHEMA;376;135,5;-22,36937018;-53,68990909;0;0;0;0;0;0;3;0
3977;2023-04-13;MG;IBIA;262;645;-19,57372493;-46,59092002;0;0;0;0;0;0;17;0
3978;2023-04-13;PR;ARAUCARIA;476;154;-25,58048568;-49,39619606;0;0;0;0;0;0;4;0
3979;2023-04-13;SC;PONTE SERRADA;282;457;-26,8886985;-51,98850632;0;0;0;0;0;0;2;0
3980;2023-04-13;PR;CASCAVEL;277;574,3;-24,992673;-53,311836;0;0;0;0;0;0;4;0
3981;2023-04-13;GO;ABADIA DE GOIAS;60;173;-16,7423;-49,415;0;0;0;0;0;0;19;0
3982;2023-04-13;MG;JUIZ DE FORA;40;790,1;-21,77130707;-43,43618608;0;0;0;0;0;0;7;0
3983;2023-04-12;SC;BARRA VELHA;101;89,5;-26,66118594;-48,68874902;0;0;0;0;0;0;2;0
3984;2023-02-23;PE;BODOCO;316;113,9;-7,98338221;-39,83930609;0;0;0;0;0;0;2;0
3985;2023-03-09;RS;PELOTAS;392;78,6;-31,69231175;-52,42949285;0;0;0;0;0;0;13;0
3986;2023-01-23;BA;VITORIA DA CONQUISTA;116;1,8;-14,825324;-40,847885;0;0;0;0;0;0;2;0
3987;2023-03-28;PE;MORENO;232;29;-8,111269;-35,143135;0;0;0;0;0;0;18;0
3988;2023-04-13;CE;FORTALEZA;116;14;-3,8697335615;-38,4982736077;0;0;0;0;0;0;4;0
3989;2023-03-04;PR;SAO JOSE DOS PINHAIS;376;627;-25,67761775;-49,14947391;0;0;0;0;0;0;3;0
3990;2023-04-13;MG;FERVEDOURO;116;641,7;-20,65183428;-42,2574557;0;0;0;0;0;0;3;0
3991;2023-04-13;PR;FLOR DA SERRA DO SUL;280;286,2;-26,24620085;-53,27606088;0;0;0;0;0;0;2;0
3992;2023-04-13;SE;CEDRO DE SAO JOAO;101;13,6;-10,305186;-36,888566;0;0;0;0;0;0;2;0
3993;2023-04-13;RJ;BARRA MANSA;116;294;-22,46511993;-44,28491095;0;0;0;0;0;0;12;0
3994;2023-04-13;RS;SAO PEDRO DO SUL;287;296;-29,64106493;-54,33346701;0;0;0;0;0;0;3;0
3995;2023-04-13;RJ;ANGRA DOS REIS;101;476;-23,0055431;-44,26195833;0;0;0;0;0;0;17;0
3996;2023-04-01;PA;NOVO PROGRESSO;163;323,9;-6,94905043;-55,45240171;0;0;0;0;0;0;2;0
3997;2023-03-27;MG;CAMBUI;381;888,9;-22,57036508;-46,04169076;0;0;0;0;0;0;7;0
3998;2023-04-13;PR;SANTO ANTONIO DO SUDOESTE;163;38,2;-26,08419909;-53,71615652;0;0;0;0;0;0;2;0
3999;2023-04-13;RJ;ITAGUAI;493;110;-22,801349;-43,790526;0;0;0;0;0;0;4;0
4000;2023-04-13;MT;MATUPA;163;1034;-10,208;-54,962;0;0;0;0;0;0;7;0
4001;2023-04-13;PE;FLORES;232;367;-8,0401841;-37,93969602;0;0;0;0;0;0;8;0
4002;2023-04-13;CE;TAUA;20;95,1;-5,92373862;-40,22018055;0;0;0;0;0;0;3;0
4003;2023-04-13;RO;PIMENTA BUENO;364;199;-11,661617;-61,191055;0;0;0;0;0;0;10;0
4004;2023-04-13;PE;RECIFE;101;68;-8,052207;-34,94658;0;0;0;0;0;0;3;0
4005;2023-04-13;MT;DIAMANTINO;364;611,8;-14,44610705;-56,28957304;0;0;0;0;0;0;4;0
4006;2023-04-13;GO;CATALAO;50;264,9;-18,0611;-47,8637;0;0;0;0;0;0;10;0
4007;2023-04-13;BA;LENCOIS;242;351;-12,49243908;-41,3280788;0;0;0;0;0;0;6;0
4008;2023-04-13;CE;CHOROZINHO;116;59;-4,23814793;-38,48108225;0;0;0;0;0;0;4;0
4009;2023-04-13;SC;ITAIOPOLIS;116;22,9;-26,2574752;-49,91194265;0;0;0;0;0;0;7;0
4010;2023-04-13;RJ;CAMPOS DOS GOYTACAZES;101;74,3;-21,807232;-41,39734312;0;0;0;0;0;0;13;0
4011;2023-04-14;PR;QUATRO BARRAS;116;73;-25,35839801;-49,04074819;0;0;0;0;0;0;4;0
4012;2023-04-14;PR;MAMBORE;369;387,4;-24,27267692;-52,51191443;0;0;0;0;0;0;4;0
4013;2023-04-14;SC;BARRA VELHA;101;87,9;-26,63713377;-48,69651057;0;0;0;0;0;0;21;0
4014;2023-04-14;MG;NOVA UNIAO;381;406;-19,73750804;-43,55759107;0;0;0;0;0;0;3;0
4015;2023-04-14;SC;BLUMENAU;470;43,8;-26,874519;-49,013454;0;0;0;0;0;0;5;0
4016;2023-04-14;GO;CATALAO;50;273;-18,1302;-47,9047;0;0;0;0;0;0;8;0
4017;2023-04-14;GO;APARECIDA DE GOIANIA;153;506;-16,7633;-49,24;0;0;0;0;0;0;37;0
4018;2023-04-14;SC;ICARA;101;374,5;-28,71534412;-49,22723198;0;0;0;0;0;0;10;0
4019;2023-04-14;ES;ITAPEMIRIM;101;415,5;-20,94689796;-41,08919209;0;0;0;0;0;0;4;0
4020;2023-04-14;BA;FEIRA DE SANTANA;324;518;-12,258195;-38,932182;0;0;0;0;0;0;21;0
4021;2023-04-14;SC;TRES BARRAS;280;220;-26,17118856;-50,26466388;0;0;0;0;0;0;10;0
4022;2023-04-14;PE;SERRA TALHADA;232;400;-8,01124778;-38,22523106;0;0;0;0;0;0;5;0
4023;2023-04-06;PR;PONTA GROSSA;376;505;-25,23727809;-50,03847808;0;0;0;0;0;0;10;0
4024;2023-04-14;MG;PARACATU;40;76,3;-17,44274725;-46,6925432;0;0;0;0;0;0;1;0
4025;2023-04-14;MT;CUIABA;364;397;-15,6864248909;-55,9134749503;0;0;0;0;0;0;5;0
4026;2023-04-14;RJ;CAMPOS DOS GOYTACAZES;356;160;-21,71992893;-41,17306805;0;0;0;0;0;0;8;0
4027;2023-04-14;CE;CAUCAIA;20;406;-3,76999035;-38,67006282;0;0;0;0;0;0;8;0
4028;2023-04-14;MA;PERITORO;316;424;-4,37054;-44,340851;0;0;0;0;0;0;4;0
4029;2023-04-14;SC;GUARACIABA;163;88;-26,58133127;-53,51676464;0;0;0;0;0;0;6;0
4030;2023-03-29;BA;SIMOES FILHO;324;605;-12,79783142;-38,40420311;0;0;0;0;0;0;1;0
4031;2023-04-14;SC;BARRA VELHA;101;85;-26,62840879;-48,70813584;0;0;0;0;0;0;18;0
4032;2023-04-14;PR;CAMPINA GRANDE DO SUL;116;34;-25,1144852;-48,85377328;0;0;0;0;0;0;4;0
