;data_inversa;uf;municipio;br;km;latitude;longitude;acidentes
2339;2020-02-29;TO;TALISMA;153;801,4;-12.8292562;-49.10098225;3
2340;2020-02-29;BA;VITORIA DA CONQUISTA;116;876,1;-15.25154;-41.11271;4
2341;2020-02-29;CE;MILAGRES;116;482,9;-7.30553661;-38.91991281;14
2342;2020-02-29;SP;BARRA DO TURVO;116;561,7;-25.02467858;-48.51946592;12
2343;2020-02-29;BA;JEQUIE;116;691;-13.94789006;-40.16494773;3
2344;2020-02-29;SC;MONTE CASTELO;116;98,8;-26.70617499;-50.29253434;3
2345;2020-02-29;MG;FRUTAL;153;214;-20.06166315;-49.06239599;2
2346;2020-02-29;MG;SENADOR JOSE BENTO;459;65,8;-22.13088674;-46.17407799;3
2347;2020-02-29;BA;JEQUIE;116;696;-13.99324878;-40.17891829;2
2348;2020-02-29;RS;PELOTAS;392;85,6;-31.64218213;-52.48744409;8
2349;2020-02-29;MG;CARANDAI;40;660,9;-20.90064946;-43.82707;2
2350;2020-02-29;PR;SAO JOSE DOS PINHAIS;116;102;-25.55944814;-49.15099774;12
2351;2020-02-29;AL;SAO SEBASTIAO;101;215,1;-10.03540287;-36.64050113;1
2352;2020-02-29;BA;JUAZEIRO;407;40;-9.730264;-40.354084;1
2353;2020-02-29;PR;MARQUINHO;158;348;-24.95809601;-52.28891498;5
2354;2020-02-29;MG;CATUJI;116;222;-17.42343294;-41.51418802;7
2355;2020-02-29;RJ;RIO DE JANEIRO;101;332;-22.87827816;-43.21053578;40
2356;2020-03-01;SC;ARAQUARI;101;57,5;-26.4383693;-48.80326509;4
2357;2020-02-29;BA;SAO DESIDERIO;135;213;-12.38325494;-44.94345397;3
2358;2020-03-01;SE;ESTANCIA;101;154,1;-11.27698008;-37.44948398;2
2359;2020-03-01;MG;UBERLANDIA;365;628,8;-18.90175741;-48.35287106;9
2360;2020-03-01;RJ;DUQUE DE CAXIAS;40;110;-22.68289906;-43.28549346;21
2361;2020-03-01;CE;CAUCAIA;222;2;-3.73531749;-38.66496525;3
2362;2020-03-01;PE;PAULISTA;101;53,9;-7.93124094;-34.90068606;19
2363;2020-03-01;MS;CAMPO GRANDE;60;379,1;-20.61743691;-54.74537522;8
2364;2020-03-01;CE;ARACATI;304;96,5;-4.84350165;-37.47070046;3
2365;2020-03-01;PR;SAO MATEUS DO SUL;476;290;-25.935797;-50.480778;8
2366;2020-03-01;PR;SAO JOSE DOS PINHAIS;376;617;-25.585912;-49.174013;5
2367;2020-03-01;SC;IRANI;153;80,9;-27.117521;-51.914806;1
2368;2020-03-01;MG;SETE LAGOAS;40;462;-19.4136917;-44.33879427;26
2369;2020-02-27;SC;AGUAS MORNAS;282;33,2;-27.706587;-48.808144;8
2370;2020-03-01;GO;ANAPOLIS;153;415,4;-16.13703325;-49.04803276;4
2371;2020-03-01;MG;CONTAGEM;40;522;-19.8638731;-44.06749809;56
2372;2020-03-01;PR;CAMPINA GRANDE DO SUL;116;60;-25.30439971;-48.95340995;1
2373;2020-03-01;BA;ITAPEBI;101;669,3;-16.00885594;-39.60365295;2
2374;2020-03-01;SC;LAGUNA;101;310,2;-28.41679416;-48.79529064;11
2375;2020-03-01;PR;PARANAGUA;277;8,7;-25.56484596;-48.59802246;8
2376;2020-03-01;GO;PROFESSOR JAMIL;153;586;-17.4342;-49.23;11
2377;2020-03-01;MG;FRANCISCO SA;251;509;-16.55576172;-43.6071986;12
2378;2020-03-01;MG;FRANCISCO SA;251;466;-16.43791171;-43.50191116;2
2379;2020-03-01;PR;PALMEIRA;277;203,3;-25.4645209;-50.23036303;2
2380;2020-03-01;MS;RIBAS DO RIO PARDO;262;146,6;-20.44824578;-52.9052639;3
2381;2020-03-01;MT;CUIABA;70;501;-15.67848081;-55.93160992;7
2382;2020-03-01;SC;TIJUCAS;101;171;-27.30546499;-48.63258412;12
2383;2020-03-01;GO;COCALZINHO DE GOIAS;414;374;-15.8027148;-48.77945635;3
2384;2020-03-01;MG;JUIZ DE FORA;267;124,8;-21.70786623;-43.51812169;11
2385;2020-03-01;RS;SAO MARCOS;116;118,2;-28.99135902;-51.06761399;8
2386;2020-03-01;SC;SANGAO;101;363,2;-28.67897383;-49.14004326;5
2387;2020-03-02;MA;PERITORO;316;419,4;-4.346691;-44.379074;4
2388;2020-03-01;MT;GUARANTA DO NORTE;163;1104;-9.64877718;-54.87260386;4
2389;2020-03-02;SE;NOSSA SENHORA DO SOCORRO;101;94;-10.90732013;-37.15236691;8
2390;2020-03-02;DF;BRASILIA;40;7;-16.038666;-47.979691;57
2391;2020-02-22;ES;ARACRUZ;101;178,6;-19.61032522;-40.20858272;4
2392;2020-03-01;MS;PARANAIBA;158;36;-19.28295923;-51.48398215;6
2393;2020-03-02;TO;CRIXAS DO TOCANTINS;153;614,9;-11.22048996;-48.93221347;8
2394;2020-03-02;PE;JUPI;423;68,4;-8.67263685;-36.39346504;7
2395;2020-01-13;BA;VITORIA DA CONQUISTA;116;819;-14.82948485;-40.83463669;2
2396;2020-03-02;RS;SANTA MARIA;158;333,2;-29.70728845;-53.85223389;3
2397;2020-03-02;MT;BARRA DO GARCAS;158;158;-15.20800001;-52.1805954;3
2398;2020-03-02;PR;MORRETES;277;40;-25.57368831;-48.82659689;19
2399;2020-03-02;MG;IBIA;262;625,9;-19.58032618;-46.42244811;3
2400;2020-03-02;SC;SANGAO;101;361,2;-28.67703407;-49.12811279;4
2401;2020-03-02;ES;SERRA;101;270,7;-20.22662056;-40.27075088;87
2402;2020-03-02;MT;SINOP;163;854;-11.694065;-55.451707;5
2403;2020-03-02;BA;TUCANO;116;286;-11.05644706;-38.83973638;2
2404;2020-03-02;SP;BARRA DO TURVO;116;523;-24.91273105;-48.25307091;7
2405;2020-03-02;BA;CATU;110;358;-12.28574541;-38.37606106;3
2406;2020-03-02;MG;OURO PRETO;40;593,8;-20.38942;-43.902427;7
2407;2020-01-18;AC;RIO BRANCO;364;123,9;-10.0117071;-67.782373;27
2408;2020-03-02;RS;GUAIBA;116;302;-30.13970487;-51.35942618;28
2409;2020-03-02;PE;SAO CAITANO;232;145,2;-8.32868;-36.120811;4
2410;2020-03-02;PR;MARINGA;376;170,8;-23.41595703;-51.97950402;20
2411;2020-03-02;MA;CAXIAS;316;558,7;-4.88531979;-43.30660528;5
2412;2020-03-02;GO;POSSE;20;216,8;-14.230496;-46.344475;1
2413;2020-03-02;PR;TIJUCAS DO SUL;376;655;-25.84165409;-49.042472;13
2414;2020-02-23;GO;URUACU;153;209;-14.596173;-49.163906;7
2415;2020-03-02;MG;CAXAMBU;354;713;-22.0566569;-44.9272015;2
2416;2020-03-02;PE;RECIFE;101;59,6;-7.981147;-34.931196;2
2417;2020-03-02;MT;CUIABA;364;399;-15.67919104;-55.92995102;10
2418;2020-03-02;MG;MONTE ALEGRE DE MINAS;365;657;-18.88680604;-48.61512899;5
2419;2020-03-02;SC;ARAQUARI;280;25,6;-26.38352781;-48.72677516;40
2420;2020-03-02;RR;RORAINOPOLIS;174;203;0.864854;-60.435261;3
2421;2020-03-02;MG;CARANDAI;40;661,9;-20.91646387;-43.82515138;1
2422;2020-03-02;PR;LAPA;476;249,8;-25.86795;-50.149731;8
2423;2020-03-02;MG;CORREGO DANTA;262;574,1;-19.69878313;-46.02907909;3
2424;2020-03-02;RJ;CAMPOS DOS GOYTACAZES;101;56;-21.68714199;-41.31063697;14
2425;2020-03-02;PR;PIRAQUARA;116;89;-25.45428705;-49.08817119;5
2426;2020-03-02;MT;COMODORO;174;539;-13.19505501;-59.86471409;3
2427;2020-03-02;BA;CRISTOPOLIS;242;733;-12.20245562;-44.47883606;4
2428;2020-03-02;MG;SALINAS;251;298,2;-16.12160476;-42.2187392;7
2429;2020-03-02;PE;MORENO;232;25,6;-8.11191765;-35.10836516;1
2430;2020-03-02;MG;UBERLANDIA;50;73,5;-18.9104378;-48.22384357;4
2431;2020-03-02;SP;GUARULHOS;116;224,2;-23.48071896;-46.53271603;38
2432;2020-03-03;PR;FOZ DO IGUACU;277;722,5;-25.49494908;-54.52095097;15
2433;2020-03-02;SC;ALFREDO WAGNER;282;98,3;-27.702288;-49.279648;4
2434;2020-03-02;PE;GARANHUNS;424;88,4;-8.88289772;-36.50848532;5
2435;2020-03-02;RO;ARIQUEMES;364;456,9;-10.26348898;-62.70463943;7
2436;2020-03-03;RS;GRAVATAI;290;80,9;-29.95343;-51.058449;4
2437;2020-03-02;BA;NOVA FATIMA;324;403;-11.59896843;-39.63872853;4
2438;2020-03-03;PB;INGA;230;114,1;-7.2215;-35.5969;4
2439;2020-03-03;RN;ITAJA;304;122,1;-5.64187094;-36.84006897;2
2440;2020-03-03;MS;ANASTACIO;262;472,1;-20.51050476;-55.64403198;3
2441;2020-03-03;MG;ESMERALDAS;40;500,9;-19.70073502;-44.17382703;9
2442;2020-03-03;PE;ITACURUBA;316;283;-8.66263527;-38.75001525;1
2443;2020-03-03;RS;LAJEADO;386;339,5;-29.404047;-52.036518;3
2444;2020-03-03;RJ;ITABORAI;493;2,9;-22.75950214;-42.93544822;6
2445;2020-03-03;SC;BALNEARIO CAMBORIU;101;141;-27.04761729;-48.59995855;16
2446;2020-03-03;PR;CURITIBA;116;112;-25.56730763;-49.23706792;36
2447;2020-03-03;RN;MOSSORO;304;43,7;-5.21815835;-37.36500124;5
2448;2020-03-03;PR;ARAUCARIA;476;154,5;-25.584223;-49.401379;12
2449;2020-03-03;MG;SIMAO PEREIRA;40;823;-21.9614888;-43.2986757;4
2450;2020-03-03;MG;FRANCISCO SA;251;469,1;-16.47846186;-43.41953476;39
2451;2020-03-03;MG;GRAO MOGOL;251;467,4;-16.48154143;-43.41101901;3
2452;2020-03-03;PA;DOM ELISEU;222;56;-4.454539;-47.800522;2
2453;2020-03-03;CE;FORTALEZA;116;14,3;-3.87229362;-38.49858284;2
2454;2020-03-03;MG;EXTREMA;381;944,5;-22.85029866;-46.33731878;2
2455;2020-03-03;SC;BARRA VELHA;101;88;-26.64253985;-48.68950684;9
2456;2020-03-03;GO;CAMPO ALEGRE DE GOIAS;50;174,7;-17.3632;-47.7889;3
2457;2020-03-03;PR;ARAUCARIA;476;148;-25.557121;-49.348732;17
2458;2020-03-03;PR;CANDOI;277;400,9;-25.45014;-51.926777;4
2459;2020-03-03;GO;ARAGARCAS;158;3;-15.89779654;-52.22634007;6
2460;2020-03-03;MG;CLARO DOS POCOES;365;46,7;-16.91989891;-44.21461213;4
2461;2020-03-03;PB;MAMANGUAPE;101;9,6;-6.57453301;-35.14429822;1
2462;2020-03-03;SP;SANTA ISABEL;116;186,8;-23.3561171;-46.20417066;3
2463;2020-03-03;RJ;RIO DE JANEIRO;116;164;-22.81013372;-43.33522692;3
2464;2020-03-03;GO;RIO VERDE;60;432;-17.8281;-51.3478;5
2465;2020-03-03;GO;ITUMBIARA;153;703,5;-18.411018;-49.195927;1
2466;2020-03-03;ES;SERRA;101;263;-20.16554736;-40.27301648;14
2467;2020-03-03;MG;SETE LAGOAS;40;473;-19.496351;-44.27992;4
2468;2020-03-03;RJ;RIO BONITO;101;259,6;-22.70382012;-42.59637797;5
2469;2020-03-03;RJ;CAMPOS DOS GOYTACAZES;101;108;-21.94060379;-41.63215332;2
2470;2020-03-03;BA;VITORIA DA CONQUISTA;116;819,8;-14.79057315;-40.75539592;6
2471;2020-03-03;MG;MURIAE;116;703,8;-21.12682309;-42.3832189;2
2472;2020-03-03;PI;MONTE ALEGRE DO PIAUI;135;450;-9.55721931;-44.90738279;11
2473;2020-03-03;MA;TIMON;316;591;-5.00419;-43.032372;14
2474;2020-03-03;MA;MARANHAOZINHO;316;73;-2.181872;-45.872868;2
2475;2020-03-03;RJ;PARAIBA DO SUL;393;189;-22.16214616;-43.31496175;2
2476;2020-03-03;SP;SAO JOSE DOS CAMPOS;116;143,8;-23.17849879;-45.83787411;23
2477;2020-03-03;BA;ENCRUZILHADA;116;930;-15.58476411;-41.27869088;3
2478;2020-03-03;MA;CAXIAS;316;565,8;-4.904245;-43.24197;6
2479;2020-03-03;MG;CORREGO DANTA;262;560,7;-19.7392947;-45.93727525;1
2480;2020-03-03;SC;CHAPECO;480;122,8;-27.00079038;-52.64545441;3
2481;2020-03-04;MG;CAMANDUCAIA;381;921,3;-22.76096515;-46.1685749;3
2482;2020-03-03;RO;PORTO VELHO;364;928,2;-9.700625;-65.367781;2
2483;2020-03-04;SP;JACUPIRANGA;116;467;-24.64935089;-47.93124902;10
2484;2020-03-04;RN;MOSSORO;304;61,5;-5.3312592;-37.26515436;3
2485;2020-03-04;CE;MARACANAU;20;416;-3.83349534;-38.61420935;5
2486;2020-03-04;MG;MONTES CLAROS;251;521,8;-16.67039297;-43.79223002;8
2487;2020-03-04;MT;PRIMAVERA DO LESTE;70;258;-15.62969082;-54.16985035;1
2488;2020-03-04;SP;NOVA GRANADA;153;21,8;-20.46867812;-49.29242875;7
2489;2020-03-04;RS;NOVO HAMBURGO;116;232;-29.63300002;-51.14325106;13
2490;2020-03-04;BA;SEABRA;242;414;-12.427427;-41.77020288;21
2491;2020-03-04;SC;SAO JOSE;101;210,5;-27.620307;-48.64889324;3
2492;2020-03-04;ES;CARIACICA;262;6;-20.3403312;-40.3947319;2
2493;2020-03-04;SC;BALNEARIO CAMBORIU;101;139;-27.02982303;-48.60115006;32
2494;2020-03-04;SP;MIRACATU;116;363,8;-24.13692399;-47.27245331;2
2495;2020-02-25;PR;NOVA LARANJEIRAS;277;489;-25.24154725;-52.63060519;10
2496;2020-03-04;PR;SARANDI;376;182,4;-23.43854128;-51.87596083;3
2497;2020-03-04;MA;SAO LUIS;135;14,9;-2.56993862;-44.35695648;2
2498;2020-03-04;RS;BARRA DO RIBEIRO;116;318,8;-30.27278604;-51.40935988;7
2499;2020-03-04;GO;MORRINHOS;153;622,1;-17.7397;-49.1575;1
2500;2020-03-04;ES;VIANA;101;304;-20.3800645;-40.45431391;14
2501;2020-03-04;MG;SANTANA DO PARAISO;381;237,5;-19.39363909;-42.48302693;3
2502;2020-03-04;MG;SAO JOAQUIM DE BICAS;381;507,2;-20.05643192;-44.28663308;8
2503;2020-03-04;RS;CACHOEIRA DO SUL;290;251,1;-30.239817;-52.73447;4
2504;2020-02-17;MG;GUAXUPE;146;525,6;-21.30574744;-46.62204111;3
2505;2020-03-04;RS;ELDORADO DO SUL;290;135,9;-30.066582;-51.561455;13
2506;2020-03-04;PR;CAMPINA GRANDE DO SUL;116;24;-25.10885561;-48.76563896;1
2507;2020-03-04;BA;EUNAPOLIS;101;693,2;-16.19581771;-39.60705869;7
2508;2020-03-04;PR;UBIRATA;369;430;-24.4538;-52.8507;4
2509;2020-03-04;SC;LONTRAS;470;128;-27.143742;-49.548897;18
2510;2020-03-04;SC;SANTA CECILIA;116;156,8;-27.08005798;-50.43641901;2
2511;2020-03-04;PR;COLOMBO;476;120;-25.37191;-49.19146;34
2512;2020-03-04;PR;CHOPINZINHO;373;433,2;-25.76110804;-52.2554565;2
2513;2020-03-04;MT;CACERES;174;95,1;-15.86881491;-57.83403586;3
2514;2020-03-04;BA;NOVA ITARANA;116;585;-13.10445428;-39.99104101;13
2515;2020-03-04;PE;SAO CAITANO;232;144;-8.32522249;-36.11250878;5
2516;2020-03-04;MT;CUIABA;70;503;-15.70055686;-56.04211807;4
2517;2020-03-04;GO;CEZARINA;60;237,8;-17.087;-49.8474;11
2518;2020-03-04;MT;VARZEA GRANDE;70;528;-15.649207;-56.19486;22
2519;2020-03-04;ES;CACHOEIRO DE ITAPEMIRIM;482;17;-20.83981875;-41.08346281;2
2520;2020-03-05;PR;PONTA GROSSA;376;508;-25.25428794;-50.01605392;7
2521;2020-03-04;SC;RANCHO QUEIMADO;282;51,8;-27.703712;-48.959267;5
2522;2020-03-05;ES;COLATINA;259;50;-19.510103;-40.60615;13
2523;2020-03-05;SP;JUQUITIBA;116;320;-23.93226;-47.00835;12
2524;2020-03-05;SP;SAO LOURENCO DA SERRA;116;302;-23.82052618;-46.92466736;1
2525;2020-03-05;RN;CAICARA DO RIO DO VENTO;304;226,4;-5.747373;-35.938409;5
2526;2020-03-04;SC;IBIRAMA;470;106,7;-27.073105;-49.422935;2
2527;2020-03-05;SP;SAO PAULO;381;81;-23.41704481;-46.58022057;14
2528;2020-03-05;PR;CAMPO LARGO;277;130;-25.45734046;-49.64013124;1
2529;2020-03-05;GO;VILA BOA;20;94,1;-14.990489;-47.025421;2
2530;2020-03-05;MG;RIBEIRAO DAS NEVES;40;514,9;-19.80151928;-44.10000333;29
2531;2020-03-05;CE;CHOROZINHO;116;63,6;-4.27263318;-38.49159144;8
2532;2020-03-05;RJ;DUQUE DE CAXIAS;0;0;-22.56408585;-43.2697643;2
2533;2020-03-05;GO;RIO VERDE;452;21;-17.87416193;-50.72575996;8
2534;2020-03-05;BA;IBITIARA;242;463;-12.4423791;-42.17379204;10
2535;2020-03-05;MG;MURIAE;116;686;-20.98983685;-42.35915614;5
2536;2020-03-05;SP;SAO JOSE DO RIO PRETO;153;57;-20.76991095;-49.34982212;22
2537;2020-03-05;RN;MOSSORO;304;48,9;-5.22868577;-37.32203081;11
2538;2020-02-15;GO;ACREUNA;60;313,3;-17.436384;-50.427236;6
2539;2020-03-05;PE;GRAVATA;232;77,1;-8.19343863;-35.54300692;5
2540;2020-03-05;SC;POUSO REDONDO;470;170,7;-27.265903;-49.892441;14
2541;2020-03-05;RJ;MAGE;493;21;-22.66151289;-43.04480692;23
2542;2020-03-05;BA;OLIVEIRA DOS BREJINHOS;242;555;-12.025555;-43.041985;1
2543;2020-03-05;PB;ALHANDRA;101;97,3;-7.22098591;-34.91460979;3
2544;2020-03-05;GO;COCALZINHO DE GOIAS;70;61;-15.76750166;-48.71520409;3
2545;2020-02-18;MG;CONTAGEM;40;529,3;-19.93568331;-44.02451646;2
2546;2020-03-05;SP;APARECIDA;116;73,6;-22.86998483;-45.24430721;2
2547;2020-03-05;MT;SINOP;163;850,3;-11.720374;-55.458602;3
2548;2020-03-05;MG;CAMBUI;381;908,1;-22.71744092;-46.12652111;29
2549;2020-03-05;MT;DIAMANTINO;364;646,1;-14.32559852;-56.44432068;5
2550;2020-03-05;GO;APARECIDA DE GOIANIA;153;505,9;-16.7523075;-49.24124837;7
2551;2020-03-05;MG;CAXAMBU;354;705,4;-21.99205276;-44.9251702;7
2552;2020-03-05;BA;VITORIA DA CONQUISTA;116;831,4;-14.919965;-40.880554;2
2553;2020-03-05;SC;IRANI;153;65;-27.011721;-51.876862;7
2554;2020-03-05;SC;GUARAMIRIM;280;55;-26.47584353;-48.9937858;28
2555;2020-03-05;GO;HIDROLANDIA;153;534,5;-17.0016;-49.2231;5
2556;2020-03-05;RS;CAPAO DO LEAO;293;13,9;-31.7543548;-52.45089496;12
2557;2020-03-05;MG;GUIMARANIA;365;438;-18.79187307;-46.7265489;2
2558;2020-03-05;RS;RIO PARDO;290;204;-30.169573;-52.278069;3
2559;2020-03-05;RO;JARU;364;448,9;-10.31044223;-62.63906217;31
2560;2020-03-05;BA;GOVERNADOR MANGABEIRA;101;204;-12.63317306;-39.09398987;3
2561;2020-03-05;PR;CORBELIA;369;486,2;-24.6836;-53.2279;8
2562;2020-03-05;ES;SERRA;101;245,7;-20.05454495;-40.38189997;10
2563;2020-03-05;RS;ALEGRETE;290;616,9;-29.949429;-56.106741;4
2564;2020-03-05;PR;MARIALVA;376;191,7;-23.4849591;-51.8202687;5
2565;2020-03-05;GO;ANAPOLIS;153;442,8;-16.343756;-48.9245;15
2566;2020-03-05;GO;CRISTALINA;40;100,9;-16.786355;-47.579207;11
2567;2020-03-05;MG;MONTE ALEGRE DE MINAS;153;69,7;-18.975694;-49.024092;2
2568;2020-03-05;BA;AURELINO LEAL;101;453;-14.38812747;-39.32418823;12
2569;2020-03-05;SC;IBIRAMA;470;120,9;-27.089924;-49.520416;20
2570;2020-03-06;ES;PEDRO CANARIO;101;3,3;-18.19921203;-39.92892595;2
2571;2020-03-05;SC;AGUA DOCE;153;21,8;-26.725967;-51.633724;3
2572;2020-03-06;RJ;PARACAMBI;116;217;-22.68972504;-43.801317;12
2573;2020-03-06;PR;CURITIBA;116;113;-25.56513636;-49.24675108;16
2574;2020-03-06;RJ;ITAPERUNA;356;2,1;-21.14875;-42.16134;3
2575;2020-03-06;MT;AGUA BOA;158;605;-14.367543;-52.169094;3
2576;2020-03-06;SP;PINDAMONHANGABA;116;89,5;-22.93930884;-45.37874708;9
2577;2020-03-06;MG;JUATUBA;262;380,8;-19.936079;-44.438537;1
2578;2020-03-06;RJ;NOVA IGUACU;116;180;-22.7651616;-43.4154728;49
2579;2020-03-06;PR;PONTA GROSSA;373;177;-25.05596766;-50.22677884;11
2580;2020-03-06;BA;IBIRAPITANGA;101;392,4;-14.03983;-39.404306;2
2581;2020-03-06;MG;VARJAO DE MINAS;365;344;-18.30661797;-45.95787048;2
2582;2020-03-06;PE;CARUARU;104;67;-8.29450551;-35.98682469;2
2583;2020-03-06;SC;PALHOCA;101;239,3;-27.85046883;-48.63955216;10
2584;2020-03-06;MG;UBERABA;262;763,9;-19.67550001;-47.638985;2
2585;2020-03-06;MT;GUARANTA DO NORTE;163;1102;-9.78200529;-54.90867173;2
2586;2020-03-06;BA;FEIRA DE SANTANA;324;518,2;-12.258195;-38.932182;19
2587;2020-03-06;RS;SANTANA DO LIVRAMENTO;158;501,3;-30.52968501;-55.07412097;1
2588;2020-03-06;MG;SIMAO PEREIRA;40;816,6;-21.92815321;-43.3164479;2
2589;2020-03-06;RS;PORTO ALEGRE;116;1;-29.976783;-51.178482;4
2590;2020-03-06;RJ;RIO DE JANEIRO;101;394;-22.88582179;-43.71288392;13
2591;2020-03-06;RS;MINAS DO LEAO;290;187;-30.152441;-52.083591;5
2592;2020-03-06;MT;PONTES E LACERDA;174;4,1;-15.23471323;-59.34403941;2
2593;2020-03-06;RJ;DUQUE DE CAXIAS;116;139,8;-22.66393263;-43.25494945;5
2594;2020-03-06;BA;NOVA VICOSA;101;896;-17.89587195;-39.81936412;1
2595;2020-03-06;MA;OLHO DAGUA DAS CUNHAS;316;312,8;-4.004455;-45.117371;4
2596;2020-03-06;MG;UBAPORANGA;116;514,3;-19.67880399;-42.11700024;15
2597;2020-03-06;GO;PADRE BERNARDO;80;69;-15.210366;-48.473693;6
2598;2020-03-06;CE;ITAPIPOCA;402;268,9;-3.47502406;-39.54437103;2
2599;2020-03-06;RN;ACARI;427;39,6;-6.54046694;-36.65081978;1
2600;2020-03-06;PE;BELEM DE SAO FRANCISCO;116;79;-8.516788;-39.2155;2
2601;2020-03-06;BA;JUAZEIRO;407;5,9;-9.4492687;-40.48998892;1
2602;2020-03-06;PR;PORTO VITORIA;153;461,9;-26.24253963;-51.15929604;1
2603;2020-03-06;MG;GRAO MOGOL;251;451,3;-16.41900232;-43.30798792;18
2604;2020-03-06;RJ;SAPUCAIA;393;140,2;-22.00993396;-42.94794103;3
2605;2020-03-06;MT;JACIARA;364;269;-15.974228;-54.938;16
2606;2020-03-06;MT;ALTO GARCAS;364;57;-16.94441591;-53.53013084;6
2607;2020-03-06;MG;ITAPEVA;381;925;-22.77115167;-46.19842356;2
2608;2020-02-29;RN;PAU DOS FERROS;226;409;-6.089577;-38.202454;4
2609;2020-03-06;MS;BATAGUASSU;267;26,7;-21.72335399;-52.394177;3
2610;2020-03-06;MG;POUSO ALEGRE;381;847,9;-22.25237299;-45.88779304;4
2611;2020-03-06;MG;EXTREMA;381;946,5;-22.86067466;-46.34204865;8
2612;2020-03-07;PR;CAMPINA GRANDE DO SUL;116;30;-25.10003092;-48.82089801;11
2613;2020-03-06;PE;GAMELEIRA;101;163,1;-8.55039544;-35.44619699;5
2614;2020-03-07;SP;JUQUITIBA;116;333;-23.961422;-47.12114;5
2615;2020-03-07;PE;BELO JARDIM;232;179;-8.34353242;-36.4199731;10
2616;2020-03-07;BA;EUNAPOLIS;101;718;-16.37486817;-39.58101511;2
2617;2020-03-07;TO;CARIRI DO TOCANTINS;153;708,3;-12.02248399;-49.19987885;2
2618;2020-03-07;PE;RECIFE;101;77;-8.126982;-34.94386;23
2619;2020-03-06;BA;AURELINO LEAL;101;447;-14.47398806;-39.32749872;2
2620;2020-03-06;BA;ARATACA;101;557;-15.26268839;-39.40739036;1
2621;2020-03-07;GO;COCALZINHO DE GOIAS;414;355,8;-15.669267;-48.693175;2
2622;2020-03-07;MG;SAO GONCALO DO SAPUCAI;381;787,3;-21.89946215;-45.55428277;3
2623;2020-03-07;GO;ITUMBIARA;452;131;-18.22776759;-49.73445466;4
2624;2020-03-07;MG;SANTO ANTONIO DO AMPARO;381;636,8;-20.873116;-44.843802;4
2625;2020-03-07;RJ;TERESOPOLIS;116;82,9;-22.4065491;-42.95136745;9
2626;2020-03-07;PR;IBAITI;153;109,6;-23.84682092;-50.19305065;4
2627;2020-03-07;CE;MILAGRES;116;492,3;-7.37598404;-38.95509291;2
2628;2020-03-07;TO;LUZINOPOLIS;230;72;-6.1707771;-47.86206027;3
2629;2020-03-07;RS;PALMEIRA DAS MISSOES;158;116,4;-28.0275097;-53.35774923;7
2630;2020-03-07;MG;MANHUACU;262;59;-20.28276197;-42.20329303;15
2631;2020-03-07;PE;GOIANA;101;3,6;-7.52387351;-34.99333161;17
2632;2020-03-07;SC;SANGAO;101;356,2;-28.63621212;-49.09635544;3
2633;2020-03-07;PR;MORRETES;277;23,1;-25.52726185;-48.73912811;7
2634;2020-03-07;MG;UBERABA;50;131,7;-19.39896099;-48.07739627;6
2635;2020-03-07;RS;ENTRE-IJUIS;285;485,5;-28.372606;-54.147831;2
2636;2020-03-07;MG;GOVERNADOR VALADARES;116;402;-18.78507183;-41.98820114;3
2637;2020-03-07;MG;GOVERNADOR VALADARES;116;402;-18.7960839;-41.98926144;5
2638;2020-03-07;BA;JEQUIE;116;674;-13.81715;-40.11209098;2
2639;2020-03-07;MG;MEDINA;116;91,3;-16.35806302;-41.47023207;5
2640;2020-03-03;SE;CAPELA;101;34;-10.47630604;-36.95093032;8
2641;2020-03-07;MG;NOVA ERA;381;333;-19.78600491;-43.04502209;4
2642;2020-03-07;RJ;DUQUE DE CAXIAS;40;108;-22.66476979;-43.28495144;16
2643;2020-03-07;PI;VALENCA DO PIAUI;316;204,3;-6.34990236;-41.80395131;3
2644;2020-03-07;BA;ITAPEBI;101;667,3;-15.98012807;-39.564609;2
2645;2020-03-07;TO;BRASILANDIA DO TOCANTINS;153;276,2;-8.31929308;-48.47299674;6
2646;2020-03-07;MS;RIO BRILHANTE;267;332,6;-21.58966756;-54.85868376;3
2647;2020-03-07;CE;ARACATI;304;40,1;-4.57950498;-37.8509903;3
2648;2020-03-07;PR;PRUDENTOPOLIS;373;264,9;-25.20032302;-50.97393486;3
2649;2020-03-07;PR;ARARUNA;487;158;-23.96695214;-52.57412604;5
2650;2020-03-07;BA;ITAPEBI;101;602;-15.956136;-39.559367;6
2651;2020-03-07;BA;SERRINHA;116;352,3;-11.60901206;-38.98384646;6
2652;2020-03-07;RO;ARIQUEMES;364;496;-10.06422899;-62.97402181;4
2653;2020-03-07;SC;PENHA;101;106,8;-26.82051265;-48.68492603;2
2654;2020-03-07;GO;LUZIANIA;40;9,7;-16.131158;-47.957739;37
2655;2020-03-07;MS;ITAQUIRAI;163;94;-23.33432801;-54.21813005;3
2656;2020-03-08;PR;PONTA GROSSA;373;194,3;-25.07808481;-50.36582311;3
2657;2020-03-07;MG;ARAXA;262;695,6;-19.57011717;-47.01525106;3
2658;2020-03-07;RS;VACARIA;116;52,4;-28.58229507;-51.02378683;10
2659;2020-03-07;SC;SANTA CECILIA;116;132,4;-26.90777447;-50.44120314;7
2660;2020-03-08;PR;PONTA GROSSA;376;491,1;-25.15163454;-50.14151752;6
