;data_inversa;uf;municipio;br;km;latitude;longitude;acidentes
6030;2024-05-25;BA;ITABUNA;101;503;-14.774409;-39.28828;3
6031;2024-05-25;GO;BARRO ALTO;80;132;-14.98199901;-48.92812014;1
6032;2024-05-25;RS;PORTO ALEGRE;290;96;-29.992107;-51.204525;16
6033;2024-05-25;GO;ANAPOLIS;153;443;-16.352293;-48.928513;5
6034;2024-05-25;MA;PINDARE-MIRIM;222;372,5;-3.74374297;-45.43781805;2
6035;2024-05-25;MG;IBIA;262;634,8;-19.58017001;-46.52023315;3
6036;2024-05-25;MG;SAO GONCALO DO RIO ABAIXO;381;387;-19.79575004;-43.42574708;9
6037;2024-05-25;RS;PORTO ALEGRE;290;92;-29.971916;-51.176838;30
6038;2024-05-25;CE;OCARA;116;82,4;-4.40928825;-38.41496929;2
6039;2024-05-25;MT;NOVA MUTUM;163;605;-13.76051963;-56.05297565;5
6040;2024-05-25;SC;LAGES;282;216,5;-27.797529;-50.291862;7
6041;2024-05-25;PA;SAO MIGUEL DO GUAMA;10;323;-1.61088202;-47.48281005;13
6042;2024-05-25;RO;COLORADO DO OESTE;435;108;-13.19087287;-60.677908;9
6043;2024-05-25;PR;MARINGA;376;179;-23.420635;-51.909382;5
6044;2024-05-25;MA;SANTA RITA;135;77;-3.20414;-44.362332;5
6045;2024-05-25;PR;MARINGA;376;181,7;-23.43057467;-51.88994586;2
6046;2024-05-25;PE;SERRA TALHADA;232;413;-7.986688;-38.326175;2
6047;2024-05-25;PR;ROLANDIA;369;178,1;-23.35598704;-51.39382839;2
6048;2024-05-25;PR;SAO JOSE DOS PINHAIS;376;634;-25.73029716;-49.13356446;3
6049;2024-05-25;RO;CANDEIAS DO JAMARI;364;672;-8.77787321;-63.51664198;1
6050;2024-05-25;BA;SAO JOSE DA VITORIA;101;535;-15.033683;-39.331168;10
6051;2024-05-25;MS;SONORA;163;839;-17.58231308;-54.74314059;4
6052;2024-05-25;MG;ARAGUARI;50;31;-18.62396607;-48.11699737;1
6053;2024-05-26;MA;SAO LUIS;135;8;-2.64342093;-44.27374175;7
6054;2024-05-26;TO;ARAGUAINA;153;132,3;-7.110162;-48.184059;4
6055;2024-05-26;TO;PUGMIL;153;523;-10.40718798;-48.89610122;5
6056;2024-05-26;MG;POUSO ALEGRE;381;868;-22.37883086;-45.94289345;3
6057;2024-05-25;MA;GOVERNADOR EUGENIO BARROS;226;139;-5.32799869;-43.96365389;3
6058;2024-05-26;MG;SANTA RITA DE CALDAS;459;48,4;-22.040134;-46.297092;6
6059;2024-05-26;BA;BARREIRAS;242;811;-12.12042332;-45.14566803;2
6060;2024-05-26;MG;ORIZANIA;116;627,1;-20.56663052;-42.20697376;4
6061;2024-05-26;BA;MANOEL VITORINO;116;709,3;-14.10719019;-40.22427462;2
6062;2024-05-26;BA;RIBEIRA DO POMBAL;110;163;-10.78169688;-38.51752132;3
6063;2024-05-26;PR;IMBITUVA;373;222;-25.18290238;-50.59238391;7
6064;2024-04-12;SC;SAO JOSE;101;210;-27.61563417;-48.64475727;4
6065;2024-05-26;TO;PRESIDENTE KENNEDY;153;292;-8.46172903;-48.48668779;6
6066;2024-05-26;RS;ELDORADO DO SUL;290;112;-30.040455;-51.329193;9
6067;2024-05-26;RO;JARU;364;439;-10.36005242;-62.5739773;10
6068;2024-05-26;ES;ARACRUZ;101;188;-19.67569037;-40.26368893;13
6069;2024-05-24;BA;BUERAREMA;101;534;-14.979083;-39.33323264;1
6070;2024-05-26;RO;PIMENTA BUENO;364;159,2;-11.92608;-60.962271;11
6071;2024-05-26;BA;BARREIRAS;242;803;-12.11626016;-45.08318469;4
6072;2024-05-26;PR;JACAREZINHO;153;22;-23.17225028;-49.96840286;1
6073;2024-05-26;SC;PESCARIA BRAVA;101;317;-28.42708421;-48.85211624;12
6074;2024-05-26;MA;NOVA OLINDA DO MARANHAO;316;137;-2.738868;-45.722977;2
6075;2024-05-26;ES;RIO NOVO DO SUL;101;382,4;-20.82072713;-40.84702482;4
6076;2024-05-26;MG;ARGIRITA;267;29,6;-21.63594597;-42.83380808;2
6077;2024-05-26;MG;BICAS;267;60;-21.72932823;-43.05146694;4
6078;2024-05-26;MG;SAO GONCALO DO SAPUCAI;381;791,9;-21.89588836;-45.5504751;3
6079;2024-05-26;MG;UBERABA;50;178;-19.77896821;-47.94093599;7
6080;2024-05-26;PE;RIBEIRAO;101;143;-8.44891304;-35.34974899;1
6081;2024-05-26;TO;BARROLANDIA;153;474,8;-10.02467909;-48.78601393;4
6082;2024-05-26;MG;MONTE ALEGRE DE MINAS;365;680;-18.84915171;-48.81914097;4
6083;2024-05-26;RS;HULHA NEGRA;293;155;-31.39405393;-53.81877099;8
6084;2024-05-26;CE;BARRO;116;463;-7.2068623;-38.8202879;3
6085;2024-05-26;PR;GUARAPUAVA;277;310;-25.3124214;-51.18087407;3
6086;2024-05-26;PI;PARNAIBA;402;36;-2.94427636;-41.7359143;3
6087;2024-05-26;PI;ALEGRETE DO PIAUI;316;383;-7.23044013;-40.87169715;4
6088;2024-05-26;GO;GOIANIA;60;173,9;-16.7423;-49.415;4
6089;2024-05-26;BA;IBIRAPITANGA;101;384;-13.896269;-39.478121;3
6090;2024-05-26;RN;SANTA MARIA;304;252;-5.83365784;-35.73596497;3
6091;2024-05-26;SC;APIUNA;470;99;-27.037956;-49.393417;13
6092;2024-05-26;PI;CORRENTE;135;600;-10.51777342;-45.18700262;2
6093;2024-05-26;SC;PESCARIA BRAVA;101;316,4;-28.426493;-48.861364;2
6094;2024-05-27;MG;POUSO ALTO;354;735;-22.19645715;-44.97441512;11
6095;2024-05-27;RJ;CAMPOS DOS GOYTACAZES;101;16,7;-21.35038601;-41.33532577;2
6096;2024-05-27;RS;SAO LEOPOLDO;116;251;-29.79295825;-51.16451491;2
6097;2024-05-27;GO;JATAI;60;442,5;-17.8421;-51.4504;3
6098;2024-05-27;SC;SAO CRISTOVAO DO SUL;116;174,8;-27.2255548;-50.46647072;2
6099;2024-05-27;BA;EUNAPOLIS;101;722;-16.40986;-39.588241;2
6100;2024-05-27;BA;GANDU;101;371,2;-13.9178362;-39.48511279;8
6101;2024-05-27;RS;TRIUNFO;386;407;-29.786842;-51.543865;5
6102;2024-05-27;SC;CANOINHAS;280;242;-26.23241075;-50.46635011;2
6103;2024-05-27;AM;HUMAITA;230;612,4;-7.5569038;-63.0832132;2
6104;2024-05-27;SP;MAIRIPORA;381;59,9;-23.28270705;-46.58787791;28
6105;2024-05-18;PE;SALGUEIRO;232;504;-8.05261085;-39.08587407;5
6106;2024-05-27;RJ;CAMPOS DOS GOYTACAZES;101;122;-22.04435094;-41.69198089;6
6107;2024-05-27;BA;BOA VISTA DO TUPIM;242;259;-12.47717032;-40.53771973;3
6108;2024-05-27;SC;BALNEARIO PICARRAS;101;102;-26.77383397;-48.68594062;26
6109;2024-05-27;PR;ARAUCARIA;476;163,9;-25.637207;-49.46769;2
6110;2024-05-27;PR;CORNELIO PROCOPIO;369;100,2;-23.24286795;-50.71807491;2
6111;2024-05-27;RJ;PETROPOLIS;495;24;-22.409143;-43.094292;5
6112;2024-05-12;PR;IMBITUVA;373;228;-25.17742028;-50.64873069;3
6113;2024-05-27;PB;ALHANDRA;101;112,9;-7.37530762;-34.95572805;3
6114;2024-05-27;SC;TROMBUDO CENTRAL;470;155;-27.277105;-49.751972;4
6115;2024-05-27;GO;ANAPOLIS;153;431;-16.258045;-48.988403;5
6116;2024-05-23;PR;RIO NEGRO;116;211,5;-26.07980928;-49.76934983;11
6117;2024-05-11;PR;REALEZA;163;128;-25.59085097;-53.56069132;9
6118;2024-04-27;PR;CAMPO LARGO;277;121,5;-25.4369577;-49.54572201;3
6119;2024-05-27;RS;PANTANO GRANDE;471;191,4;-30.13711082;-52.37010956;4
6120;2024-05-27;SP;SAO PAULO;381;75,3;-23.384264;-46.564927;2
6121;2024-05-27;CE;EUSEBIO;116;19;-3.91384397;-38.50667231;28
6122;2024-05-27;RS;CAMPESTRE DA SERRA;116;92,8;-28.87036611;-51.1251221;4
6123;2024-05-27;MG;POUSO ALEGRE;381;866,4;-22.36783696;-45.93277651;4
6124;2024-03-12;PI;ACAUA;407;600;-8.34086699;-41.06296704;2
6125;2024-05-27;CE;PEDRA BRANCA;20;157,9;-5.4308327;-39.99741539;2
6126;2024-05-27;BA;SAO DESIDERIO;20;114;-12.9607;-45.9875;5
6127;2024-05-27;SC;SANTA CECILIA;116;134,1;-26.92437688;-50.44273489;8
6128;2024-05-27;PR;QUITANDINHA;116;174;-25.899184;-49.560742;2
6129;2024-05-28;AL;SAO SEBASTIAO;101;214;-10.02978319;-36.63332084;1
6130;2024-05-28;SP;MAIRIPORA;381;62,2;-23.298368;-46.571796;2
6131;2024-05-27;SC;SANTA CECILIA;116;141;-26.97282394;-50.40309796;12
6132;2024-05-28;ES;SOORETAMA;101;114,9;-19.09484877;-40.05095848;3
6133;2024-05-28;RS;SAO SEPE;392;300;-30.14366128;-53.59959126;2
6134;2024-05-28;AL;SAO SEBASTIAO;101;213;-10.02368879;-36.62646315;4
6135;2024-05-28;RJ;ITABORAI;101;286,9;-22.75409331;-42.82491696;8
6136;2024-05-28;PR;SAO JOSE DOS PINHAIS;116;98;-25.51973222;-49.13431573;18
6137;2024-05-27;PR;SAO MATEUS DO SUL;476;275;-25.87806772;-50.38450241;3
6138;2024-05-27;MG;MONTE ALEGRE DE MINAS;153;66;-18.9435501;-49.02560333;6
6139;2024-05-28;RS;SAO LEOPOLDO;116;244;-29.74933506;-51.15120649;3
6140;2024-05-28;MG;BOM DESPACHO;262;488,7;-19.78253434;-45.35499573;6
6141;2024-05-28;RJ;RIO DE JANEIRO;116;173;-22.79810324;-43.35726614;63
6142;2024-05-28;RS;CACHOEIRA DO SUL;153;414,5;-30.07908409;-52.87487984;5
6143;2024-05-28;BA;VITORIA DA CONQUISTA;116;26,4;-14.85023;-40.80689;3
6144;2024-05-28;MG;ITATIAIUCU;381;531,9;-20.16465568;-44.36428451;3
6145;2024-05-28;SC;XAXIM;282;520,7;-26.950415;-52.526096;10
6146;2024-05-28;MG;CANAPOLIS;153;34,8;-18.71301452;-49.1343677;4
6147;2024-05-27;BA;INHAMBUPE;110;310;-11.954184;-38.371199;2
6148;2024-05-28;MG;CARATINGA;116;528,3;-19.794033;-42.13731414;21
6149;2024-05-28;SC;TUBARAO;101;331,9;-28.46686157;-48.99692059;4
6150;2024-05-28;MG;TRES CORACOES;381;758;-21.70752761;-45.37422642;2
6151;2024-05-28;SP;JACUPIRANGA;116;475,4;-24.68648001;-47.98910399;8
6152;2024-05-28;RS;FREDERICO WESTPHALEN;386;12,9;-27.225494;-53.319019;2
6153;2024-05-28;BA;JEREMOABO;110;87;-10.155765;-38.284415;6
6154;2024-05-28;CE;SAO GONCALO DO AMARANTE;222;56;-3.6696788;-39.04523401;3
6155;2024-05-28;MS;NOVA ANDRADINA;267;121,2;-21.7626883;-53.22601318;4
6156;2024-05-28;BA;VITORIA DA CONQUISTA;116;29;-14.83427;-40.82308;5
6157;2024-05-28;MT;ALTO ARAGUAIA;364;1;-17.31512037;-53.21547747;4
6158;2024-05-28;SC;MAFRA;280;179;-26.17768641;-49.87831496;5
6159;2024-05-28;MA;BACABAL;316;360,6;-4.222602;-44.788677;4
6160;2024-05-28;MG;EXTREMA;381;942;-22.83554184;-46.31991506;4
6161;2024-05-28;SP;GUARULHOS;116;206;-23.41722629;-46.37510292;33
6162;2024-05-28;PR;PRUDENTOPOLIS;373;302,4;-25.30812239;-51.16549194;2
6163;2024-05-28;TO;PALMAS;10;479,8;-10.23784;-48.18755;2
6164;2024-05-28;MG;BARBACENA;40;716;-21.25153502;-43.66402206;5
6165;2024-05-28;PI;TERESINA;343;340,4;-5.07691285;-42.74103999;3
6166;2024-05-28;BA;VITORIA DA CONQUISTA;116;860,9;-15.13516367;-41.04163885;5
6167;2024-05-25;MA;CODO;316;465,2;-4.541063;-44.018379;2
6168;2024-05-28;RO;PRESIDENTE MEDICI;364;287;-11.34919223;-61.85808927;2
6169;2024-05-28;MA;CAXIAS;316;555;-4.871665;-43.322151;2
6170;2024-05-28;DF;BRASILIA;251;41;-15.933754;-47.817089;10
6171;2024-05-28;SC;LAGUNA;101;305,1;-28.396563;-48.782397;3
6172;2024-05-28;SC;JOINVILLE;101;31,2;-26.22195899;-48.91634925;10
6173;2024-05-29;GO;PORANGATU;153;31,7;-13.103455;-49.199181;2
6174;2024-05-29;PR;MANDAGUACU;376;151,9;-23.312077;-52.109656;1
6175;2024-05-29;ES;GUARAPARI;101;349,1;-20.6527553;-40.64346758;4
6176;2024-05-28;SC;AGUA DOCE;153;14,1;-26.697666;-51.57309;9
6177;2024-05-29;PR;PORTO VITORIA;153;472;-26.26951944;-51.17491722;1
6178;2024-05-29;GO;ANAPOLIS;60;97,8;-16.3774;-48.9483;25
6179;2024-05-29;SP;GUARATINGUETA;116;60,7;-22.79106843;-45.16105167;14
6180;2024-05-29;RS;PELOTAS;116;520;-31.70060621;-52.36130079;4
6181;2024-05-29;RS;TAPES;116;357,2;-30.598012;-51.540005;4
6182;2024-05-29;SP;GUARULHOS;116;212;-23.43608315;-46.42805094;38
6183;2024-05-29;RO;CACOAL;364;236,8;-11.44384298;-61.44480586;3
6184;2024-05-29;MG;CORONEL FABRICIANO;381;273;-19.53930279;-42.6793246;4
6185;2024-05-29;BA;SANTA TERESINHA;116;509;-12.6564409;-39.620655;6
6186;2024-05-29;PR;PARANAVAI;376;89,3;-22.99751013;-52.57548503;3
6187;2024-05-29;RS;CAPAO DO LEAO;293;28;-31.72809839;-52.60286495;3
6188;2024-05-29;MT;PONTAL DO ARAGUAIA;70;0;-15.895538;-52.25599;9
6189;2024-05-29;DF;BRASILIA;20;18;-15.616901;-47.708927;30
6190;2024-04-15;DF;BRASILIA;60;31,2;-16.05002024;-48.25873375;3
6191;2024-05-29;PE;CABO DE SANTO AGOSTINHO;101;92,8;-8.2387894;-35.002278;3
6192;2024-05-29;DF;BRASILIA;20;21;-15.603384;-47.684692;40
6193;2024-05-21;MS;ELDORADO;163;41;-23.78038392;-54.2770967;4
6194;2024-05-29;MG;GUIMARANIA;365;446;-18.82615544;-46.7900619;3
6195;2024-05-29;BA;JAGUAQUARA;116;644;-13.56327202;-40.0799949;2
6196;2024-05-29;MT;SINOP;163;869;-11.56656421;-55.40920258;2
6197;2024-05-29;PR;GUARAPUAVA;373;399,6;-25.35596408;-51.23534897;3
6198;2024-05-29;SP;NOVA GRANADA;153;34,5;-20.57168502;-49.31773682;4
6199;2024-05-29;PR;ORTIGUEIRA;376;336;-24.14373736;-50.9860962;2
6200;2024-05-29;PE;LAJEDO;423;55;-8.61537298;-36.29867707;7
6201;2024-05-29;RJ;TERESOPOLIS;116;91;-22.45860515;-42.97439809;3
6202;2024-05-29;PA;CASTANHAL;316;50;-1.304277;-48.04272;5
6203;2024-04-18;DF;BRASILIA;70;5;-15.794656;-48.096779;30
6204;2024-05-29;MG;UBERLANDIA;50;73;-18.907263;-48.228497;5
6205;2024-05-29;CE;CASCAVEL;116;90;-4.46407774;-38.36786069;2
6206;2024-05-29;MT;GENERAL CARNEIRO;70;190;-15.71552402;-53.659403;6
6207;2024-04-23;PR;SAO JOSE DOS PINHAIS;376;617;-25.58426494;-49.17618795;20
6208;2024-05-29;MG;CAMBUI;381;894,1;-22.61659879;-46.0689412;7
6209;2024-05-29;PR;GUARAPUAVA;277;312;-25.32385863;-51.19262216;4
6210;2024-03-21;PR;PONTA GROSSA;376;461;-25.01133488;-50.34693693;3
6211;2024-05-29;MG;SETE LAGOAS;40;461,3;-19.40871;-44.33393;2
6212;2024-05-29;PI;PICOS;316;310,8;-7.07594873;-41.46709728;2
6213;2024-05-29;ES;ANCHIETA;101;366;-20.73735192;-40.76047897;3
6214;2024-05-29;MG;CONTAGEM;40;524;-19.87569999;-44.05321923;5
6215;2024-05-29;TO;FORTALEZA DO TABOCAO;153;377;-9.21621199;-48.54307707;6
6216;2024-05-29;PI;TERESINA;316;6;-5.14375474;-42.77870178;3
6217;2024-05-29;RJ;PETROPOLIS;40;85;-22.52850694;-43.2349802;12
6218;2024-05-29;PE;PETROLINA;428;174;-9.25227274;-40.4252455;2
6219;2024-05-29;ES;VENDA NOVA DO IMIGRANTE;262;95,9;-20.36398712;-41.0657984;3
6220;2024-05-29;AL;PILAR;101;109,3;-9.60183894;-36.01536915;2
6221;2024-05-29;MT;MIRASSOL DOESTE;174;114,5;-15.82355314;-58.00111771;4
6222;2024-05-29;GO;RIANAPOLIS;153;321,6;-15.456578;-49.502522;6
6223;2024-05-29;SC;PENHA;101;108;-26.82606902;-48.69052298;4
6224;2024-05-29;PR;ORTIGUEIRA;376;326,7;-24.064732;-51.06268;2
6225;2024-05-29;SC;ALFREDO WAGNER;282;89,4;-27.6800568;-49.2190195;8
6226;2024-05-29;SC;IMBITUBA;101;277,8;-28.15478103;-48.69265474;13
6227;2024-05-30;PR;PARANAGUA;277;8,9;-25.56587;-48.603717;2
6228;2024-05-30;RS;LAGOA VERMELHA;285;198;-28.210049;-51.511726;3
6229;2024-05-30;PR;CURITIBA;116;122;-25.56857207;-49.31023179;14
6230;2024-05-30;RS;PELOTAS;116;525,9;-31.73812888;-52.39523113;6
6231;2024-05-30;MA;BARRA DO CORDA;226;304;-5.48391094;-45.27514167;4
6232;2024-05-30;RS;CACAPAVA DO SUL;392;245,3;-30.57918234;-53.39586683;3
6233;2024-05-30;PR;CASCAVEL;277;577,3;-24.98510305;-53.33984701;18
6234;2024-05-30;MS;BANDEIRANTES;163;563;-19.79312509;-54.36765367;5
6235;2024-05-30;MG;CAMPANARIO;116;338;-18.30303475;-41.75211841;1
6236;2024-05-30;SE;SAO CRISTOVAO;101;102;-10.94880037;-37.21099182;3
6237;2024-05-30;MT;PRIMAVERA DO LESTE;70;290;-15.5777994;-54.38622297;6
6238;2024-05-18;RS;SAO BORJA;285;644,8;-28.606682;-55.703793;3
6239;2024-05-30;MT;JACIARA;364;269;-15.96896219;-54.94417191;7
6240;2024-05-30;PR;CAMPINA GRANDE DO SUL;116;24,2;-25.10885561;-48.76563896;4
6241;2024-05-30;AL;CANAPI;423;31;-9.2076023;-37.5580429;2
6242;2024-05-30;RJ;CAMPOS DOS GOYTACAZES;101;59;-21.72074188;-41.31491733;5
6243;2024-05-22;MG;ITUIUTABA;365;744;-18.91745432;-49.41063799;4
6244;2024-05-30;MG;CARMOPOLIS DE MINAS;381;586,6;-20.525309;-44.631295;2
6245;2024-05-30;BA;JEQUIE;116;663;-13.72455201;-40.09665291;2
6246;2024-05-30;SE;CAPELA;101;33;-10.46953007;-36.94610596;4
6247;2024-05-30;SC;SAO MIGUEL DO OESTE;282;644,1;-26.76771159;-53.4814775;2
6248;2024-05-30;MG;POUSO ALTO;354;737;-22.20550588;-44.95828993;3
6249;2024-05-30;PR;CONTENDA;476;168,8;-25.661057;-49.48967;6
6250;2024-05-30;MS;CHAPADAO DO SUL;60;1;-18.69812801;-52.6216607;4
6251;2024-05-30;MG;CAMPOS ALTOS;262;591;-19.66593786;-46.14284708;5
6252;2024-05-30;BA;PORTO SEGURO;367;68;-16.38725526;-39.45086677;2
6253;2024-05-30;RS;PELOTAS;392;71,5;-31.72415828;-52.38660514;11
6254;2024-05-30;MG;SENADOR JOSE BENTO;459;75,2;-22.135663;-46.147352;2
6255;2024-05-30;CE;IRAUCUBA;222;171;-3.75031559;-39.96800004;3
6256;2024-05-30;PR;QUATRO PONTES;163;272;-24.5859879;-53.98178458;3
6257;2024-05-30;MG;SETE LAGOAS;40;462;-19.4136917;-44.33879427;1
6258;2024-05-30;SC;CAPAO ALTO;116;289,9;-28.10427947;-50.61303777;2
6259;2024-05-30;MT;VARZEA GRANDE;70;522,2;-15.6636552;-56.1847824;2
6260;2024-05-30;SC;SANTA CECILIA;116;135,2;-26.92904296;-50.4345818;6
6261;2024-05-30;PA;IPIXUNA DO PARA;10;205,5;-2.6365889;-47.48004444;4
6262;2024-05-31;RJ;DUQUE DE CAXIAS;40;116;-22.74344414;-43.28789234;2
6263;2024-05-31;RN;POCO BRANCO;406;115;-5.57023884;-35.71071495;2
6264;2024-05-31;PR;MEDIANEIRA;277;665,1;-25.256637;-54.038579;3
6265;2024-05-31;PE;TRINDADE;316;61;-7.77549362;-40.25174282;8
6266;2024-05-31;BA;VITORIA DA CONQUISTA;116;817,8;-14.82363318;-40.81843042;3
6267;2024-05-30;MT;BARRA DO GARCAS;70;27;-15.81849607;-52.47052;2
6268;2024-05-31;SC;GASPAR;470;43;-26.874519;-49.013454;14
6269;2024-05-31;MT;CONQUISTA DOESTE;174;334;-14.84817423;-59.30735837;7
6270;2024-05-31;PE;JABOATAO DOS GUARARAPES;232;9;-8.079102;-34.986223;9
6271;2024-05-31;GO;GOIANIA;153;498;-16.6939;-49.2321;3
6272;2024-05-31;RJ;ANGRA DOS REIS;101;486;-22.97708786;-44.29634653;11
6273;2024-05-31;PE;ARCOVERDE;232;257;-8.40876559;-37.10231195;4
6274;2024-05-31;SC;ARAQUARI;280;37,8;-26.44572892;-48.81862707;5
6275;2024-05-31;SC;SANGAO;101;364;-28.68202936;-49.14561689;3
6276;2024-05-31;PR;APUCARANA;376;231,9;-23.568266;-51.512928;3
6277;2024-05-31;SC;JOINVILLE;101;41;-26.314723;-48.873445;4
6278;2024-05-31;MS;BATAGUASSU;267;27,3;-21.72211935;-52.40397292;8
6279;2024-05-31;MG;SALINAS;251;262,7;-15.99562225;-41.96051204;3
6280;2024-05-31;SC;ITAPEMA;101;156;-27.172272;-48.61170204;16
6281;2024-05-31;MG;MONTE CARMELO;365;518;-18.91547937;-47.38720199;1
6282;2024-05-05;CE;ALTO SANTO;116;248,3;-5.47916902;-38.38975699;10
6283;2024-05-31;RO;ITAPUA DO OESTE;364;588;-9.32748595;-63.14430182;3
6284;2024-05-31;RJ;SAPUCAIA;393;105,3;-21.87689544;-42.66754603;7
6285;2024-05-31;MT;SINOP;163;833;-11.87154741;-55.498106;5
6286;2024-05-31;SC;VARGEM BONITA;282;429,1;-26.977345;-51.782223;4
6287;2024-05-31;BA;ABARE;116;30;-8.88394486;-39.24637471;4
6288;2024-05-31;PI;TERESINA;316;1,8;-5.131168;-42.81564;3
6289;2024-05-31;PR;SAO JOSE DOS PINHAIS;376;631;-25.70434399;-49.14198595;23
6290;2024-05-31;SC;FLORIANOPOLIS;282;3;-27.600384;-48.599705;61
6291;2024-05-31;RS;ESTEIO;116;254,3;-29.83125611;-51.17367879;5
6292;2024-05-31;MG;COMENDADOR GOMES;153;176,3;-19.765167;-48.965607;3
6293;2024-05-31;BA;IBIQUERA;242;300;-12.46176223;-40.89570522;4
6294;2024-05-31;RN;MOSSORO;304;38;-5.185076;-37.371358;2
6295;2024-05-31;ES;VENDA NOVA DO IMIGRANTE;262;101,5;-20.34357039;-41.10950531;2
6296;2024-05-31;ES;ANCHIETA;101;368,5;-20.753749;-40.75894999;3
6297;2024-05-31;MT;NOVA XAVANTINA;158;666;-14.77295493;-52.32380483;3
6298;2024-05-31;RJ;ITAPERUNA;356;35;-21.21130024;-41.8848634;2
6299;2024-05-31;PE;SERRA TALHADA;232;423;-7.99944636;-38.41234012;5
6300;2024-05-31;MG;EUGENOPOLIS;356;280;-21.12697007;-42.24532702;2
6301;2024-05-31;BA;PONTO NOVO;407;170;-10.84713103;-40.11314392;2
6302;2024-06-01;RJ;SILVA JARDIM;101;230;-22.56944992;-42.37641111;2
6303;2024-06-01;PA;DOM ELISEU;222;21;-4.301102;-47.582943;2
6304;2024-05-31;PR;IPIRANGA;376;444;-24.837234;-50.476498;4
6305;2024-05-31;BA;RIBEIRA DO POMBAL;110;170;-10.84261;-38.53121901;5
6306;2024-06-01;CE;BARRO;116;454,7;-7.15137597;-38.7786803;2
6307;2024-06-01;BA;VITORIA DA CONQUISTA;116;835,4;-14.87754995;-40.85435187;4
6308;2024-06-01;TO;PALMAS;10;456;-10.29220002;-48.29739511;2
6309;2024-06-01;MT;MATUPA;163;1042;-10.15;-54.931;4
6310;2024-04-21;ES;JOAO NEIVA;259;21;-19.64519879;-40.46319281;2
6311;2024-06-01;TO;PARAISO DO TOCANTINS;153;511;-10.29936901;-48.88409895;9
6312;2024-05-06;PI;FRANCISCO MACEDO;316;391;-7.28618984;-40.82555981;3
6313;2024-06-01;RS;CAXIAS DO SUL;116;143;-29.1201739;-51.12260651;15
6314;2024-06-01;MG;TRES MARIAS;40;299,6;-18.350118;-45.09330699;3
6315;2024-06-01;MG;AGUAS VERMELHAS;116;12;-15.799685;-41.345699;6
6316;2024-05-29;RJ;PIRAI;116;254;-22.57811624;-43.98644985;5
6317;2024-05-29;MG;UBERABA;262;773,9;-19.71372977;-47.70846322;10
6318;2024-06-01;MG;SAO GONCALO DO RIO ABAIXO;381;384,5;-19.80675104;-43.4020021;7
6319;2024-06-01;RS;SAO SEPE;392;315;-30.02945506;-53.68153036;2
6320;2024-05-08;PR;ARAUCARIA;476;162;-25.627626;-49.454449;7
6321;2024-06-01;MA;ITAPECURU MIRIM;222;207;-3.39827306;-44.35676617;8
6322;2024-05-30;MG;PATOS DE MINAS;365;407;-18.64392302;-46.49892399;9
6323;2024-03-20;MG;UBERLANDIA;365;620,2;-18.88759;-48.26823;2
6324;2024-06-01;MA;ITAPECURU MIRIM;135;101;-3.36877273;-44.47831932;3
6325;2024-06-01;RJ;GUAPIMIRIM;116;108;-22.535843;-42.99125;19
6326;2024-06-01;MT;VARZEA GRANDE;70;526;-15.65512078;-56.20910536;2
6327;2024-06-01;SP;OCAUCU;153;293,2;-22.518731;-49.889507;5
6328;2024-06-01;MG;FELIXLANDIA;40;368;-18.79958415;-44.79969134;6
6329;2024-06-01;PR;CANDOI;277;410,9;-25.41653205;-52.04901695;5
6330;2024-06-01;GO;ARAGARCAS;158;7;-15.94952813;-52.21089363;3
6331;2024-06-01;MT;NOVA SANTA HELENA;163;950,7;-10.89119938;-55.20086467;3
6332;2024-06-01;BA;SANTA BARBARA;116;386;-11.93899506;-38.97937231;5
6333;2024-06-01;SE;NOSSA SENHORA DO SOCORRO;101;92,8;-10.90169474;-37.13619222;9
6334;2024-06-01;PA;CASTANHAL;316;61;-1.29686015;-47.94639002;21
6335;2024-06-01;PR;IMBITUVA;373;233,4;-25.18677344;-50.69712205;5
6336;2024-06-01;PI;BERTOLINIA;135;163,8;-7.93173516;-43.79991531;2
6337;2024-06-01;SC;SANTA ROSA DO SUL;101;446;-29.1453211;-49.72212553;2
6338;2024-06-01;MG;ANTONIO DIAS;381;285;-19.63021915;-42.80702591;2
6339;2024-06-01;BA;JAGUAQUARA;116;636;-13.49889298;-40.05022605;9
6340;2024-06-01;SC;IRACEMINHA;282;627,5;-26.811321;-53.362316;7
6341;2024-06-01;PR;FRANCISCO BELTRAO;280;284,7;-26;-53;5
6342;2024-06-01;BA;EUCLIDES DA CUNHA;116;219;-10.51345007;-39.00746942;4
6343;2024-06-02;MT;PONTES E LACERDA;174;4;-15.23576523;-59.34192181;2
6344;2024-06-02;MT;CONQUISTA DOESTE;174;378;-14.53847436;-59.54641342;2
6345;2024-06-02;TO;PALMEIRAS DO TOCANTINS;226;14;-6.621758;-47.561535;16
6346;2024-06-02;RS;TORRES;101;4;-29.33442;-49.785553;2
6347;2024-06-02;SC;CURITIBANOS;470;247;-27.31298511;-50.56054115;2
6348;2024-06-02;BA;ITATIM;116;530;-12.72182285;-39.76161404;9
6349;2024-06-02;BA;IRAJUBA;116;583;-13.12906;-39.991671;5
6350;2024-06-02;PR;ANTONINA;116;23,8;-25.1116664;-48.7648109;4
6351;2024-06-02;MS;NOVA ANDRADINA;267;129;-21.73322416;-53.30373008;7
